Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio
1742997740,2.915492957746479,1.0140845070422535,0.014084507042253521,2.818,3.29688,520.34003,477.16797,10.25,0.1443661971830986,244,168,7.625,10,33,0,0,0,0,7.576284490724641
1742997741,2.915492957746479,1.0140845070422535,0.014084507042253521,2.837,3.29688,524.59003,480.46484,10.25,0.1443661971830986,246,168,7.625,9.8,33,0,0,0,0,7.525586995785671
1742997742,2.859154929577465,1.0140845070422535,0.014084507042253521,2.921,3.29688,527.98999,483.76172,10.25,0.1443661971830986,250,168,7.625,9.4,33,0,0,0,0,7.309170732642517
1742997743,2.816901408450704,1.028169014084507,0.014084507042253521,2.921,3.29688,530.62,487.05859,10.25,0.1443661971830986,254,168,7.75,9,33,0,0,0,0,7.428993203669443
1742997744,2.816901408450704,1.028169014084507,0.014084507042253521,2.799,3.12109,533.85999,490.17969,10.25,0.1443661971830986,254,168,7.75,8.6,35,0,0,0,0,7.752791004761715
1742997745,2.8028169014084505,1.028169014084507,0.014084507042253521,2.715,3.0625,536.96997,493.24219,10.25,0.1443661971830986,258,168,7.75,8,35,0,0,0,0,7.992657068602781
1742997746,2.7746478873239435,1.028169014084507,0,2.715,3.0625,540.94,496.30469,10.25,0.1443661971830986,258,168,7.75,7.4,35,0,0,0,0,7.992657068602781
1742997747,2.7746478873239435,1.028169014084507,0.014084507042253521,2.762,3.0625,543.63,499.36719,10.25,0.1443661971830986,258,168,7.75,6.8,35,0,0,0,0,7.856614255446408
1742997748,2.9577464788732395,1.0140845070422535,0.014084507042253521,2.799,3.0625,547.03003,502.42969,10,0.14084507042253522,258,170,7.25,6.2,35,0,0,0,0,7.33894805037049
1742997749,2.9577464788732395,1.0140845070422535,0.014084507042253521,2.827,3.0625,551.09003,502.42969,10,0.14084507042253522,258,170,7.25,5.8,35,0,0,0,0,7.266276459268762
1742997750,3.140845070422535,0.9859154929577465,0.028169014084507043,2.865,3.0625,554.40002,508.55469,10.125,0.1426056338028169,262,168,7.25,5,35,0,0,0,0,7.085544511879283
1742997751,3.140845070422535,0.9859154929577465,0.04225352112676056,2.893,3.0625,557.76001,511.61719,10.125,0.1426056338028169,262,168,7.25,4.4,35,0,0,0,0,7.016966541167817
1742997752,3.140845070422535,0.9859154929577465,0.04225352112676056,2.93,3.0625,560.46997,511.61719,10.125,0.1426056338028169,262,168,7.25,4,35,0,0,0,0,6.928318186596332
1742997753,3.056338028169014,0.9859154929577465,0.04225352112676056,2.93,3.0625,563.71997,517.74219,10.125,0.1426056338028169,260,166,7.375,3.4,35,0,0,0,0,6.963854056504004
1742997754,3.084507042253521,0.9859154929577465,0.04225352112676056,2.948,3.02344,567.71002,520.76563,10.125,0.1426056338028169,260,166,7.375,2.6,35,0,0,0,0,6.921373200442968
1742997755,3.084507042253521,0.9859154929577465,0.04225352112676056,2.967,3.02344,570.90997,523.78906,10.25,0.1443661971830986,260,168,7.5,2.2,35,0,0,0,0,7.077875504888453
1742997756,3.1971830985915495,1,0.04225352112676056,2.986,3.02344,573.44,526.8125,10.125,0.1426056338028169,260,168,7.5,1.8,35,0,0,0,0,7.032810404808567
1742997757,3.2253521126760565,1,0.04225352112676056,3.004,3.0625,576.71997,529.875,10.125,0.1426056338028169,260,168,7.5,1.4,35,0,0,0,0,6.990660477601924
1742997758,3.2253521126760565,1.0140845070422535,0.04225352112676056,3.023,3.0625,580.28003,532.9375,10.125,0.1426056338028169,260,168,7.5,1.2,35,0,0,0,0,6.946760031121485
1742997759,3.23943661971831,1.0140845070422535,0.04225352112676056,3.042,3.0625,583.13,536,10.125,0.1426056338028169,260,168,7.5,1,35,0,0,0,0,6.903343979823827
1742997760,3.23943661971831,1,0.04225352112676056,3.06,3.0625,585.46002,539.0625,10.125,0.1426056338028169,260,170,7.25,1,35,0,0,0,0,6.712962962962963
1742997761,3.23943661971831,1,0.04225352112676056,3.07,3.0625,589.27002,542.125,10.125,0.1426056338028169,260,170,7.25,0.8,35,0,0,0,0,6.691093001578174
1742997762,3.267605633802817,1,0.04225352112676056,3.07,3.0625,592.64001,545.1875,10.125,0.1426056338028169,260,170,7.25,0.8,35,0,0,0,0,6.691093001578174
1742997763,3.295774647887324,1,0.04225352112676056,3.079,3.0625,595.88,548.25,10,0.14084507042253522,260,170,7.25,0.6,35,0,0,0,0,6.671513099170892
1742997764,3.3380281690140845,1,0.04225352112676056,3.088,3.14063,599.08002,551.39063,10,0.14084507042253522,260,170,7.25,0.6,35,0,0,0,0,6.652108489007964
1742997765,3.3380281690140845,1,0.04225352112676056,3.098,3.14063,602.03998,554.53125,9.875,0.13908450704225353,260,170,7.25,0.6,35,0,0,0,0,6.630632608079312
1742997766,3.3380281690140845,1,0.04225352112676056,3.116,3.14063,605.28003,557.67188,9.875,0.13908450704225353,260,170,7.25,0.4,35,0,0,0,0,6.592347421255546
1742997767,3.3661971830985915,1,0.04225352112676056,3.116,3.12109,608.51001,560.79297,9.75,0.13732394366197184,260,170,7.125,0.4,35,0,0,0,0,6.4786862588201055
1742997768,3.3661971830985915,1,0.08450704225352113,3.135,3.12109,611.72998,563.91406,9.75,0.13732394366197184,258,170,7.125,0.2,35,0,0,0,0,6.43939736278435
1742997769,3.323943661971831,0.9859154929577465,0.08450704225352113,3.144,3.08594,614.81,567,10,0.14084507042253522,258,170,7.125,0.2,35,0,0,0,0,6.420943540756094
1742997770,3.323943661971831,0.9859154929577465,0.08450704225352113,3.163,3.03125,617.21997,570.03125,10,0.14084507042253522,258,170,7.125,0,35,0,0,0,0,6.382406951224975
1742997771,3.323943661971831,0.9859154929577465,0.08450704225352113,3.172,3.03125,621.15002,573.0625,10,0.14084507042253522,258,170,7.125,0,35,0,0,0,0,6.364277866604737
1742997772,3.323943661971831,0.9859154929577465,0.08450704225352113,3.172,3.01172,624.21997,576.07422,10,0.14084507042253522,258,170,7.125,-0.2,35,0,0,0,0,6.364277866604737
1742997773,3.380281690140845,0.9859154929577465,0.08450704225352113,3.191,3.06641,627.26001,579.14063,10,0.14084507042253522,258,170,7.125,-0.2,35,0,0,0,0,6.326360278448644
1742997774,3.380281690140845,0.9859154929577465,0.08450704225352113,3.2,3.06641,630.03998,582.20703,10,0.14084507042253522,258,170,7.125,-0.2,35,0,0,0,0,6.308603607193136
1742997775,3.3943661971830985,0.9859154929577465,0.16901408450704225,3.219,3.06641,632.19,585.27344,10,0.14084507042253522,258,170,7.125,-0.2,35,0,0,0,0,6.271344576277154
1742997776,3.3943661971830985,0.9859154929577465,0.16901408450704225,3.228,3.05469,635.03998,588.32813,10,0.14084507042253522,258,170,7.125,-0.2,35,0,0,0,0,6.2538949696740955
1742997777,3.352112676056338,0.9859154929577465,0.16901408450704225,3.228,3.00391,637.96997,591.33203,10,0.14084507042253522,260,170,7.125,-0.2,35,0,0,0,0,6.2538949696740955
1742997778,3.352112676056338,0.9859154929577465,0.16901408450704225,3.228,3.00391,640.78003,594.33594,10.125,0.1426056338028169,260,170,7.25,-0.2,35,0,0,0,0,6.3636124252824136
1742997779,3.352112676056338,0.9859154929577465,0.16901408450704225,3.228,3.00391,644,594.33594,10.125,0.1426056338028169,260,170,7.25,-0.2,35,0,0,0,0,6.3636124252824136
1742997780,3.295774647887324,0.9859154929577465,0.16901408450704225,3.219,3.01953,647.03998,600.34766,10.125,0.1426056338028169,260,170,7.25,-0.2,35,0,0,0,0,6.3813681653346475
1742997781,3.295774647887324,0.9859154929577465,0.1267605633802817,3.219,3.01953,649.76001,603.36719,10.125,0.1426056338028169,258,170,7.25,-0.2,35,0,0,0,0,6.3813681653346475
1742997782,3.295774647887324,0.9859154929577465,0.11267605633802817,3.21,3.03516,652.78003,606.40234,10.125,0.1426056338028169,258,170,7.25,-0.4,35,0,0,0,0,6.3992797500308924
1742997783,3.267605633802817,0.9859154929577465,0.11267605633802817,3.21,3.01953,655.71002,609.42188,10.125,0.1426056338028169,258,170,7.25,-0.4,35,0,0,0,0,6.3992797500308924
1742997784,3.1690140845070425,0.9859154929577465,0.08450704225352113,3.21,3.01953,658.56,612.44141,10.125,0.1426056338028169,262,170,7.25,-0.6,35,0,0,0,0,6.3992797500308924
1742997785,3.1690140845070425,0.9859154929577465,0.07042253521126761,3.2,3.01953,661.34003,615.46094,10.125,0.1426056338028169,262,170,7.25,-0.8,35,0,0,0,0,6.419280863459682
1742997786,3.0140845070422535,0.9859154929577465,0.04225352112676056,3.191,2.85547,664.01001,618.31641,10.125,0.1426056338028169,262,170,7.25,-1,35,0,0,0,0,6.437349055263533
1742997787,2.9577464788732395,0.9859154929577465,0.028169014084507043,3.182,2.85547,666.51001,621.17188,10.125,0.1426056338028169,264,170,7.25,-1.2,35,0,0,0,0,6.455576727868502
1742997788,2.9577464788732395,0.9859154929577465,0.028169014084507043,3.172,2.85547,669.06,624.02734,10.125,0.1426056338028169,264,170,7.25,-1.4,35,0,0,0,0,6.475931864264469
1742997789,2.943661971830986,0.9859154929577465,0.028169014084507043,3.163,2.85547,672.04999,626.88281,10.25,0.1443661971830986,264,168,7.125,-1.6,35,0,0,0,0,6.307319145922595
1742997790,3.0140845070422535,0.9859154929577465,0.014084507042253521,3.154,2.85547,674.94,629.73828,10.25,0.1443661971830986,268,168,7.125,-1.6,35,0,0,0,0,6.325293182887529
1742997791,3.0422535211267605,0.9859154929577465,0.014084507042253521,3.154,2.85547,678.14001,632.59375,9.75,0.13732394366197184,268,168,7.125,-1.8,35,0,0,0,0,6.325293182887529
1742997792,3.0422535211267605,0.9859154929577465,0.014084507042253521,3.144,2.85547,681.34003,635.44922,9.75,0.13732394366197184,268,168,7.125,-2,35,0,0,0,0,6.345403701262847
1742997793,3.084507042253521,0.9859154929577465,0,3.135,2.85547,684.42999,638.30469,9.75,0.13732394366197184,266,168,7.125,-2.2,35,0,0,0,0,6.363652602622271
1742997794,3.1971830985915495,0.9859154929577465,0,3.135,2.85547,687.53003,641.16016,9.75,0.13732394366197184,258,168,7.125,-2.2,35,0,0,0,0,6.363652602622271
1742997795,3.1971830985915495,0.9859154929577465,0,3.135,3.08203,690.77002,644.24219,9.75,0.13732394366197184,258,168,7.125,-2.2,35,0,0,0,0,6.363652602622271
1742997796,3.267605633802817,0.9859154929577465,0.014084507042253521,3.126,3.08203,694.01001,647.32422,9.75,0.13732394366197184,256,168,7.125,-2.4,35,0,0,0,0,6.381949607230189
1742997797,3.3380281690140845,0.9859154929577465,0.028169014084507043,3.126,3.08203,697.28003,650.40625,9.75,0.13732394366197184,254,168,7.125,-2.4,35,0,0,0,0,6.381949607230189
1742997798,3.3380281690140845,1,0.028169014084507043,3.135,3.08203,700.53998,653.48828,10,0.14084507042253522,254,170,7.25,-2.4,35,0,0,0,0,6.55236924634197
1742997799,3.3380281690140845,1,0.028169014084507043,3.144,3.08203,703.58002,656.57031,10,0.14084507042253522,254,170,7.25,-2.4,35,0,0,0,0,6.5335916730500605
1742997800,3.3380281690140845,1,0.028169014084507043,3.144,3.08203,706.83002,659.65234,10,0.14084507042253522,254,170,7.25,-2.2,35,0,0,0,0,6.5335916730500605
1742997801,3.3098591549295775,1,0.014084507042253521,3.154,3.08203,710.27002,662.73438,10,0.14084507042253522,254,170,7.25,-2.2,35,0,0,0,0,6.512873030417363
1742997802,3.3098591549295775,1,0.014084507042253521,3.154,3.08203,713.38,665.81641,10,0.14084507042253522,254,170,7.25,-2.2,35,0,0,0,0,6.512873030417363
1742997803,3.2535211267605635,1,0,3.163,3.08203,716.60999,668.89844,10,0.14084507042253522,258,170,7.125,-2,35,0,0,0,0,6.382406951224975
1742997804,3.2253521126760565,1,0,3.172,3.08203,719.56,671.98047,10,0.14084507042253522,258,170,7.125,-2,35,0,0,0,0,6.364277866604737
1742997805,3.2253521126760565,1,0,3.172,3.08203,722.48999,675.0625,10,0.14084507042253522,258,170,7.125,-2,35,0,0,0,0,6.364277866604737
1742997806,3.2253521126760565,1,0,3.182,3.08203,725.73999,678.14453,10,0.14084507042253522,258,170,7.125,-2,35,0,0,0,0,6.344273680836287
1742997807,3.2253521126760565,0.9859154929577465,0,3.182,2.98047,729.01001,681.125,9.875,0.13908450704225353,258,170,7.125,-2,35,0,0,0,0,6.344273680836287
1742997808,3.23943661971831,0.9859154929577465,0,3.182,3.02344,732.44,684.14844,9.875,0.13908450704225353,258,170,7.125,-1.8,35,0,0,0,0,6.344273680836287
1742997809,3.23943661971831,0.9859154929577465,0,3.182,3.02344,735.45001,684.14844,9.875,0.13908450704225353,258,170,7.125,-1.8,35,0,0,0,0,6.344273680836287
1742997810,3.267605633802817,0.9859154929577465,0,3.191,3.02344,738.53998,690.19531,9.875,0.13908450704225353,260,170,7.125,-1.6,35,0,0,0,0,6.326360278448644
1742997811,3.267605633802817,0.9859154929577465,0,3.191,3.07422,741.76001,693.26953,9.875,0.13908450704225353,260,170,7.125,-1.4,35,0,0,0,0,6.326360278448644
1742997812,3.267605633802817,0.9859154929577465,0,3.191,3.07422,744.81,696.34375,9.875,0.13908450704225353,260,170,7.125,-1.4,35,0,0,0,0,6.326360278448644
1742997813,3.23943661971831,0.9859154929577465,0,3.191,3.05078,748.01001,699.39453,9.875,0.13908450704225353,260,170,7.125,-1.2,35,0,0,0,0,6.326360278448644
1742997814,3.267605633802817,0.9859154929577465,0,3.191,3.03516,751.28003,702.42969,9.875,0.13908450704225353,260,170,7.125,-1.2,35,0,0,0,0,6.326360278448644
1742997815,3.295774647887324,0.9859154929577465,0.014084507042253521,3.2,3.03516,754.54999,705.46484,9.875,0.13908450704225353,258,170,7.125,-1,35,0,0,0,0,6.308603607193136
1742997816,3.295774647887324,0.9859154929577465,0.014084507042253521,3.2,3.04688,757.66998,708.51172,9.875,0.13908450704225353,258,170,7.125,-0.8,35,0,0,0,0,6.308603607193136
1742997817,3.295774647887324,0.9859154929577465,0.014084507042253521,3.2,3.06641,760.90997,711.57813,9.875,0.13908450704225353,256,170,7.125,-0.6,35,0,0,0,0,6.308603607193136
1742997818,3.3098591549295775,0.9859154929577465,0.014084507042253521,3.2,3.06641,764.23999,714.64453,10.125,0.1426056338028169,254,170,7.125,-0.4,35,0,0,0,0,6.308603607193136
1742997819,3.3098591549295775,0.9859154929577465,0.014084507042253521,3.2,3.10547,767.56,717.75,10.125,0.1426056338028169,254,170,7.125,-0.2,35,0,0,0,0,6.308603607193136
1742997820,3.3098591549295775,0.9859154929577465,0.014084507042253521,3.21,3.10156,770.78003,720.85156,10.125,0.1426056338028169,254,170,7.125,0,35,0,0,0,0,6.288947340547601
1742997821,3.323943661971831,0.9859154929577465,0.014084507042253521,3.21,3.10156,773.92999,723.95313,10.125,0.1426056338028169,252,170,7.125,0,35,0,0,0,0,6.288947340547601
1742997822,3.3098591549295775,0.9859154929577465,0.014084507042253521,3.21,3.10156,776.94,727.05469,10.125,0.1426056338028169,252,170,7.25,0.2,35,0,0,0,0,6.3992797500308924
1742997823,3.3098591549295775,0.9859154929577465,0.014084507042253521,3.21,3.10156,779.88,730.15625,10.125,0.1426056338028169,252,170,7.25,0.2,35,0,0,0,0,6.3992797500308924
1742997824,3.380281690140845,1,0.028169014084507043,3.21,3.10156,782.92999,733.25781,10.25,0.1443661971830986,250,170,7.125,0.2,35,0,0,0,0,6.288947340547601
1742997825,3.3943661971830985,1,0.028169014084507043,3.21,3.10156,786.15002,736.35938,10.125,0.1426056338028169,250,172,7.25,0.2,35,0,0,0,0,6.474543879546693
1742997826,3.3943661971830985,1,0.014084507042253521,3.21,3.20313,789.71997,739.5625,10.125,0.1426056338028169,250,172,7.25,0.2,35,0,0,0,0,6.474543879546693
1742997827,3.408450704225352,1,0.014084507042253521,3.219,3.22266,793.34998,742.78516,10.125,0.1426056338028169,250,172,7.25,0.4,35,0,0,0,0,6.456439073478729
1742997828,3.4507042253521125,1,0.014084507042253521,3.219,3.26563,796.66998,746.05078,10.125,0.1426056338028169,250,172,7.25,0.6,35,0,0,0,0,6.456439073478729
1742997829,3.4507042253521125,1,0.014084507042253521,3.219,3.26563,799.96997,749.31641,10.125,0.1426056338028169,250,172,7.25,0.8,35,0,0,0,0,6.456439073478729
1742997830,3.436619718309859,1,0.014084507042253521,3.219,3.26563,803.40002,752.58203,10.125,0.1426056338028169,250,172,7.25,1,35,0,0,0,0,6.456439073478729
1742997831,3.380281690140845,1,0,3.228,3.26563,806.91998,755.84766,10,0.14084507042253522,250,172,7.25,1.2,35,0,0,0,0,6.4384352382221035
1742997832,3.3380281690140845,1,0,3.228,3.26563,810.42999,759.11328,10.25,0.1443661971830986,250,172,7.125,1.4,35,0,0,0,0,6.327427734114826
1742997833,3.3380281690140845,1,0,3.238,3.26563,813.84998,762.37891,10.25,0.1443661971830986,250,172,7.125,1.6,35,0,0,0,0,6.307933388223421
1742997834,3.3098591549295775,1,0,3.238,3.26563,817.37,765.64453,10.25,0.1443661971830986,250,172,7.125,1.8,35,0,0,0,0,6.307933388223421
1742997835,3.323943661971831,1,0,3.247,3.26563,820.72998,768.91016,10.25,0.1443661971830986,250,172,7.125,2,35,0,0,0,0,6.290446467196976
1742997836,3.323943661971831,1,0.014084507042253521,3.247,3.26563,823.91998,772.17578,10.25,0.1443661971830986,252,172,7.125,2.2,35,0,0,0,0,6.290446467196976
1742997837,3.323943661971831,1,0.014084507042253521,3.256,3.26563,826.92999,775.44141,10.125,0.1426056338028169,252,172,7.125,2.4,35,0,0,0,0,6.273056232996716
1742997838,3.3380281690140845,1,0.014084507042253521,3.256,3.26563,830.02002,778.70703,10.125,0.1426056338028169,252,172,7.25,2.6,35,0,0,0,0,6.383109851119466
1742997839,3.3380281690140845,1,0.014084507042253521,3.266,3.26563,833.67999,778.70703,10.125,0.1426056338028169,252,172,7.25,2.8,35,0,0,0,0,6.363556569823576
1742997840,3.323943661971831,1,0.014084507042253521,3.266,3.125,837.26001,784.95703,10.125,0.1426056338028169,252,172,7.25,3,35,0,0,0,0,6.363556569823576
1742997841,3.323943661971831,1,0.014084507042253521,3.266,3.12109,840.64001,788.07813,10.25,0.1443661971830986,252,172,7.125,3.2,35,0,0,0,0,6.253840077240411
1742997842,3.3098591549295775,1,0.014084507042253521,3.275,3.11719,843.78998,791.19531,10.25,0.1443661971830986,252,172,7.25,3.4,35,0,0,0,0,6.346066314204685
1742997843,3.3098591549295775,1,0.014084507042253521,3.275,3.11719,847.01001,794.3125,10.25,0.1443661971830986,252,172,7.25,3.4,35,0,0,0,0,6.346066314204685
1742997844,3.3098591549295775,1,0.014084507042253521,3.284,3.11719,850.41998,797.42969,10.25,0.1443661971830986,252,172,7.25,3.6,35,0,0,0,0,6.328671939105082
1742997845,3.295774647887324,1,0.014084507042253521,3.284,3.11719,853.89001,800.54688,10.25,0.1443661971830986,252,172,7.125,3.6,35,0,0,0,0,6.219556905672236
1742997846,3.295774647887324,1,0.014084507042253521,3.284,3.11719,857.03003,803.66406,10.25,0.1443661971830986,252,172,7.125,3.6,35,0,0,0,0,6.219556905672236
1742997847,3.2816901408450705,0.9859154929577465,0.014084507042253521,3.294,3.08203,860.06,806.74609,10.25,0.1443661971830986,252,170,7.125,3.6,35,0,0,0,0,6.128557789074394
1742997848,3.295774647887324,1,0.014084507042253521,3.294,3.07813,863.47998,809.82422,10.25,0.1443661971830986,252,170,7.125,3.8,35,0,0,0,0,6.128557789074394
1742997849,3.2816901408450705,1,0.014084507042253521,3.294,3.07422,867.40002,812.89844,10.25,0.1443661971830986,252,170,7.125,3.6,35,0,0,0,0,6.128557789074394
1742997850,3.3098591549295775,1,0.014084507042253521,3.294,3.10547,869.87,816.00391,10.25,0.1443661971830986,252,170,7.25,3.6,35,0,0,0,0,6.236076346777454
1742997851,3.3098591549295775,1,0.014084507042253521,3.303,3.11719,873.06,819.12109,10.25,0.1443661971830986,252,170,7.25,3.6,35,0,0,0,0,6.219118858083998
1742997852,3.3098591549295775,1,0.014084507042253521,3.303,3.11328,876.08002,822.23438,10.25,0.1443661971830986,252,170,7.25,3.4,35,0,0,0,0,6.219118858083998
1742997853,3.295774647887324,1,0.014084507042253521,3.303,3.11328,879.83002,825.34766,10.25,0.1443661971830986,252,170,7.25,3.4,35,0,0,0,0,6.219118858083998
1742997854,3.295774647887324,1,0.014084507042253521,3.303,3.11328,882.44,828.46094,10.25,0.1443661971830986,252,170,7.25,3.2,35,0,0,0,0,6.219118858083998
1742997855,3.323943661971831,1,0.014084507042253521,3.303,3.14844,885.75,831.60938,10.25,0.1443661971830986,252,170,7.25,3.2,35,0,0,0,0,6.219118858083998
1742997856,3.352112676056338,1,0.014084507042253521,3.303,3.14844,889.46002,834.75781,10.25,0.1443661971830986,252,170,7.25,3,35,0,0,0,0,6.219118858083998
1742997857,3.352112676056338,1,0.028169014084507043,3.303,3.15234,892.14001,837.91016,10.25,0.1443661971830986,252,170,7.25,3,35,0,0,0,0,6.219118858083998
1742997858,3.352112676056338,1,0.028169014084507043,3.303,3.14844,895.56,841.05859,10.25,0.1443661971830986,252,170,7.25,3,35,0,0,0,0,6.219118858083998
1742997859,3.352112676056338,1.0140845070422535,0.04225352112676056,3.294,3.12109,898.81,844.17969,10.25,0.1443661971830986,252,170,7.25,3,35,0,0,0,0,6.236076346777454
1742997860,3.3380281690140845,1,0.04225352112676056,3.294,3.12109,902.03998,847.30078,10.25,0.1443661971830986,252,170,7.375,3,35,0,0,0,0,6.343594904480513
1742997861,3.3380281690140845,1,0.04225352112676056,3.294,3.11328,905.01001,850.41406,10.25,0.1443661971830986,252,170,7.375,3.2,35,0,0,0,0,6.343594904480513
1742997862,3.323943661971831,1,0.028169014084507043,3.294,3.11328,908.84003,853.52734,10.25,0.1443661971830986,254,170,7.375,3.4,35,0,0,0,0,6.343594904480513
1742997863,3.323943661971831,1,0.028169014084507043,3.294,3.11328,911.28003,856.64063,10.25,0.1443661971830986,254,170,7.375,3.6,35,0,0,0,0,6.343594904480513
1742997864,3.295774647887324,1,0.028169014084507043,3.294,3.07422,914.34998,859.71484,10.25,0.1443661971830986,254,170,7.375,3.8,35,0,0,0,0,6.343594904480513
1742997865,3.267605633802817,1,0.014084507042253521,3.294,3.07422,918.19,862.78906,10.25,0.1443661971830986,256,170,7.375,4,35,0,0,0,0,6.343594904480513
1742997866,3.267605633802817,1,0.014084507042253521,3.294,3.06641,920.65997,865.85547,10.25,0.1443661971830986,256,170,7.375,4.2,35,0,0,0,0,6.343594904480513
